자치구_encoded,업종_encoded,상권변화_encoded,당월_매출_금액_lag1,당월_매출_금액_lag2,당월_매출_건수_lag1,당월_매출_건수_lag2,점포_수_lag1,점포_수_lag2,유사_업종_점포_수_lag1,유사_업종_점포_수_lag2,프랜차이즈_점포_수_lag1,프랜차이즈_점포_수_lag2,개업_률_lag1,개업_률_lag2,개업_점포_수_lag1,개업_점포_수_lag2,전체임대료_lag1,전체임대료_lag2,총_유동인구_수_lag1,총_유동인구_수_lag2,총_상주인구_수_lag1,총_상주인구_수_lag2,총_직장인구_수_lag1,총_직장인구_수_lag2,토요일_매출_금액_lag1,토요일_매출_금액_lag2,일요일_매출_금액_lag1,일요일_매출_금액_lag2,시간대_21_24_매출_금액_lag1,시간대_21_24_매출_금액_lag2,연령대_10_매출_금액_lag1,연령대_10_매출_금액_lag2,연령대_20_매출_금액_lag1,연령대_20_매출_금액_lag2,연령대_30_매출_금액_lag1,연령대_30_매출_금액_lag2,연령대_40_매출_금액_lag1,연령대_40_매출_금액_lag2,연령대_50_매출_금액_lag1,연령대_50_매출_금액_lag2,연령대_60_이상_매출_금액_lag1,연령대_60_이상_매출_금액_lag2,매출_변화율,매출건수_변화율,점포수_변화율,개업률_변화,매출_감소,연속_매출_감소,매출_3분기_평균,매출_추세_대비,점포당_매출,건당_매출,임대료_부담률,유동인구_전환율,최대_연령대_비중,주말_매출_비율,야간_매출_비율,프랜차이즈_비율,경쟁_밀도,점포_포화도,상권_매출_평균,업종_매출_평균,상권_대비_매출,업종_대비_매출,위험_점수
0,0,3,5297715952.0,5204871129.0,968314.0,926951.0,117.0,122.0,127.0,132.0,10.0,10.0,4.7,9.8,6.0,13.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,936256889.0,855838430.0,886338626.0,828466378.0,1065989669.0,1013985215.0,495312978.0,400236276.0,3247353060.0,3243232856.0,807587765.0,853760108.0,335334988.0,320198000.0,340479317.0,320972044.0,63884241.0,58652928.0,0.01783806374472138,0.04462259102952472,-0.04065040650406504,-5.1000000000000005,0,0.0,5204871129.0,1.0178380635525937,44895897.89830509,5471.066700402245,2.602310150696749e-05,0.006753821203500285,0.6129722863229545,0.344034208547534,0.20121684107966367,0.0847457627118644,1.076271186440678,0.7915481599549697,47076306724.38598,3917574096.357143,0.11253465533954467,1.3522950224665622,1
0,1,3,90931943568.0,83710750635.0,104428.0,106351.0,449.0,435.0,450.0,436.0,1.0,1.0,4.2,2.8,19.0,12.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,17530299672.0,21395637744.0,15267618999.0,17125544254.0,42026588.0,694382687.0,15611463.0,0.0,4290192931.0,4448310899.0,15947731957.0,12830622586.0,22564150236.0,22945394963.0,25234427280.0,23333269814.0,17419756958.0,12109795322.0,0.0862636265728874,-0.01808146532270197,0.03211009174311927,1.4000000000000004,0,0.0,83710750635.0,1.0862636265609416,202070985.70666668,870753.7520037538,1.5161118809188136e-06,0.0007283670799339138,0.27750894008827476,0.3606864362919136,0.0004621762864675804,0.0022222222222222222,1.0,3.0376506309383022,47076306724.38598,8333667425.513189,1.9315861819500975,10.911395777410567,0
0,2,3,14059657870.0,11695135139.0,384496.0,371181.0,282.0,279.0,283.0,280.0,1.0,1.0,3.9,4.3,11.0,12.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,2586153857.0,1999458715.0,2272536318.0,1815480557.0,1085650236.0,750171139.0,93272413.0,105479719.0,3499607189.0,2850156450.0,4151481915.0,3252580889.0,2713713431.0,2233871426.0,2066634078.0,1540219884.0,1320827961.0,1109038412.0,0.20218002636949434,0.03587189033951,0.010714285714285714,-0.3999999999999999,0,0.0,11695135139.0,1.2021800262839888,49680769.85865724,36566.365589328394,9.805572885550908e-06,0.0026817925150943245,0.2952761690996058,0.3455767003421701,0.07721740073343496,0.0035335689045936395,1.0,1.9078340265581322,47076306724.38598,1555643193.6642857,0.29865677339591096,9.03784230100022,1
0,3,3,3050787864.0,3301890876.0,21762.0,20905.0,170.0,163.0,170.0,163.0,0.0,0.0,4.1,1.8,7.0,3.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,425961534.0,363319966.0,260504343.0,248660948.0,27728561.0,61431755.0,20931296.0,22659586.0,507350669.0,425506510.0,549589258.0,730238201.0,620288257.0,966518949.0,676665748.0,645355803.0,296144047.0,189505564.0,-0.07604824670285432,0.04099301635894002,0.042682926829268296,2.3,1,0.0,3301890876.0,0.9239517529942889,17840864.701754387,140182.32155493269,4.518931046685542e-05,0.0001517861530769701,0.22180032763438307,0.225012654886773,0.009088983641935392,0.0,0.9941520467836257,1.1501127110456826,47076306724.38598,11645632563.297619,0.06480516582994514,0.2619684115187436,1
0,4,3,438815837.0,260882533.0,2240.0,2009.0,95.0,92.0,95.0,92.0,0.0,0.0,3.2,3.3,3.0,3.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,71226210.0,69053231.0,1907514.0,9430526.0,900285.0,0.0,0.0,7203259.0,13817156.0,10116274.0,77255981.0,51900139.0,115473077.0,73821813.0,117733679.0,40648248.0,76293730.0,45332161.0,0.6820437584372743,0.11492537313432835,0.03225806451612903,-0.09999999999999964,0,0.0,260882533.0,1.6820437546041316,4570998.302083333,195812.51093261936,0.0003141705199801836,1.5623609176197637e-05,0.26829860913087644,0.16666154150981213,0.002051623761127783,0.0,0.9895833333333334,0.6427100444078814,47076306724.38598,505555214.31904763,0.009321373479015248,0.8679879540419151,1
0,6,3,11601472251.0,7773356784.0,144274.0,115261.0,202.0,198.0,209.0,205.0,7.0,7.0,6.7,7.3,14.0,15.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,1610738937.0,1143816997.0,1506051598.0,1327462627.0,1502619696.0,1291493467.0,1482673.0,221357.0,331689906.0,227681042.0,1877051522.0,1371547174.0,3331956923.0,2377100108.0,2749404130.0,1890753759.0,1330554022.0,928639025.0,0.4924661986938504,0.25171348753275147,0.020100502512562814,-0.5999999999999996,0,0.0,7773356784.0,1.492466198565206,57150109.61083744,80412.21452781148,1.1883233179843493e-05,0.0010062859778065794,0.28720121469286775,0.26865474202747763,0.1295197422672765,0.034482758620689655,1.0295566502463054,1.3666045154778108,47076306724.38598,2724337834.0309525,0.24643972855975735,4.2584557986246185,1
0,7,3,3323327990.0,2660608971.0,34785.0,29306.0,386.0,375.0,412.0,401.0,26.0,26.0,5.3,5.0,22.0,20.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,646962185.0,526264744.0,287195833.0,238685857.0,280301453.0,239144330.0,9369826.0,15859639.0,595094103.0,519985207.0,1196403808.0,902041252.0,927441962.0,647969577.0,348170016.0,380690057.0,199722782.0,164014790.0,0.24908546350643518,0.18695192274883135,0.02925531914893617,0.2999999999999998,0,0.0,2660608971.0,1.2490854631305814,8587410.826873384,95536.3649169206,4.148341673567904e-05,0.00024261930589019413,0.3600017245484092,0.2810911292926308,0.08434360188314016,0.06718346253229975,1.0645994832041343,2.6114323909625496,47076306724.38598,671919650.2595239,0.07059449266881189,4.9460199352264365,1
0,8,3,6307968620.0,6244598789.0,126260.0,101134.0,344.0,350.0,351.0,356.0,7.0,6.0,2.3,2.5,8.0,9.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,1007388551.0,1056996642.0,591547572.0,524236859.0,2629801765.0,2631337333.0,45135519.0,34121307.0,762327322.0,749187800.0,1287344796.0,1174083371.0,1568183293.0,1422654692.0,974419066.0,1014390400.0,326984033.0,316791939.0,0.010147942747175275,0.24844020368813963,-0.017094017094017096,-0.20000000000000018,0,0.0,6244598789.0,1.010147942587037,18283967.014492754,49959.75495204378,2.185537187693629e-05,0.0008806414707976401,0.24860353423118273,0.25347876932630037,0.41690152932040087,0.020289855072463767,1.017391304347826,2.327286897645381,47076306724.38598,3361331653.1666665,0.13399455179856787,1.876627857349547,1
0,9,3,1395361512.0,1483255212.0,62460.0,62349.0,291.0,285.0,297.0,291.0,6.0,6.0,9.4,6.2,28.0,18.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,206239719.0,243702093.0,134689723.0,153474147.0,471121059.0,442908499.0,31094766.0,25200714.0,146792085.0,151322930.0,280041757.0,291078877.0,388486878.0,377124177.0,356514629.0,393123330.0,126557441.0,163030350.0,-0.059257300584319605,0.0017802726543704893,0.02097902097902098,3.2,1,0.0,1483255212.0,0.9407426987414876,4778635.315068494,22339.72417988825,9.880091912783035e-05,0.00043564760229701093,0.2784130667075379,0.24433054719060465,0.33763369177862657,0.02054794520547945,1.0171232876712328,1.9687223465546684,47076306724.38598,1011481436.4309524,0.029640420182910163,1.3795226094747317,1
0,10,3,35748255392.0,34321499261.0,1799262.0,1762210.0,307.0,305.0,371.0,369.0,64.0,64.0,2.2,1.9,8.0,7.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,2052572833.0,2301291090.0,1159445187.0,1524677378.0,318001740.0,344505052.0,503079755.0,451301164.0,2385931227.0,2591505013.0,3659221358.0,3657537024.0,5039444799.0,5847318614.0,3424340040.0,3641663174.0,1399857704.0,1612688132.0,0.04157033234791327,0.021025858991914136,0.006535947712418301,0.30000000000000027,0,0.0,34321499261.0,1.041570332318777,116065764.25974026,19868.276840017275,3.8564958900622455e-06,0.012549538523921301,0.1409703702627903,0.08985104265057246,0.008895587672853795,0.2077922077922078,1.2045454545454546,2.0769682487707324,47076306724.38598,13523592073.15,0.7593683081498552,2.6433994160717016,0
0,11,3,1452958183.0,1275331458.0,31106.0,23702.0,209.0,208.0,209.0,208.0,0.0,0.0,1.4,1.4,3.0,3.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,154039125.0,253089232.0,5577960.0,5734117.0,47241786.0,22116034.0,650225.0,61087.0,85017764.0,63341607.0,164630256.0,79818064.0,537793119.0,279086768.0,306260170.0,349208510.0,167352922.0,243600015.0,0.13927887040383907,0.3123655233514745,0.004784688995215311,0.0,0,0.0,1275331458.0,1.1392788696197291,6918848.49047619,46708.39949207574,9.488435490996898e-05,0.00021695892278339452,0.37013668040979214,0.10985662681672881,0.03251420895675274,0.0,0.9952380952380953,1.413962097697339,47076306724.38598,4655358270.107142,0.0308638948988853,0.3121044822731669,1
0,12,3,38315578972.0,34383076735.0,528860.0,491351.0,1413.0,1403.0,1541.0,1528.0,128.0,125.0,3.3,4.5,51.0,69.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,8942282420.0,8337869148.0,4175023014.0,3996729294.0,1018494166.0,829419270.0,200266934.0,185848563.0,6852412116.0,6327998093.0,11407372256.0,10193396845.0,9000997528.0,8066838790.0,6166197250.0,5901801994.0,3648859757.0,3001741532.0,0.11437319199775292,0.07633834806818737,0.007122507122507123,-1.2000000000000002,0,0.0,34383076735.0,1.1143731919686688,27097297.717114568,72449.24275376706,3.5980925695302294e-06,0.003688706227198162,0.29772151594103485,0.3423491380162473,0.02658172454389131,0.09052333804809053,1.0898161244695899,9.559466239456173,47076306724.38598,10056468537.240477,0.8139036733597086,3.810043140522156,0
0,13,3,27630381377.0,28329259207.0,1370584.0,1209693.0,732.0,712.0,772.0,749.0,40.0,37.0,4.0,3.9,31.0,29.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,2698800408.0,2312273147.0,1364918033.0,1451997382.0,732129418.0,714456756.0,168475569.0,79591698.0,1940916688.0,1665185124.0,4521409076.0,4934055682.0,6749687811.0,7144256826.0,7204063267.0,7443752911.0,5087578812.0,5422710859.0,-0.024669823692482627,0.1330014036607605,0.028050490883590462,0.10000000000000009,1,0.0,28329259207.0,0.9753301762722182,37694926.84447476,20159.553312636574,4.989543868901135e-06,0.009559584267477527,0.2607297803256547,0.14707427977217985,0.026497260677803735,0.054570259208731244,1.053206002728513,4.952250026384939,47076306724.38598,28776702238.521427,0.5869275501618794,0.9601649677235395,1
0,14,3,1921379074.0,1322496481.0,265752.0,211362.0,4704.0,4564.0,4709.0,4568.0,5.0,4.0,4.7,4.2,221.0,193.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,344104802.0,113687472.0,163953941.0,52540450.0,135254824.0,173206818.0,910801.0,0.0,139622316.0,145023005.0,280117064.0,369845785.0,574545038.0,242586420.0,231291711.0,214529921.0,490796484.0,46480175.0,0.4528424847636003,0.2573298070144727,0.03066812705366922,0.5,0,0.0,1322496481.0,1.4528424840074545,408369.6225292242,7229.943120115295,7.175210857336937e-05,0.0018535738329432476,0.2990274253923578,0.26442400128668,0.07039465858656757,0.0010626992561105207,1.0008501594048884,31.824295251522884,47076306724.38598,577775360.2916666,0.04081414213753291,3.32547769033382,1
0,15,3,30974738268.0,28820990065.0,2903714.0,2620884.0,587.0,590.0,801.0,802.0,214.0,212.0,5.0,5.6,40.0,45.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,4306059792.0,3812346183.0,2925151533.0,2668976428.0,2732127881.0,2600604173.0,536644980.0,469102850.0,6388243707.0,6059525341.0,7052369302.0,6507302306.0,6775510224.0,6278096362.0,3821703433.0,3505307397.0,1532873996.0,1332987143.0,0.07472845998933145,0.1079139298366773,-0.005076142131979695,-0.5999999999999996,0,0.0,28820990065.0,1.0747284599546345,52678126.30612245,10667.279078008689,4.45082049774656e-06,0.02025289852475605,0.22768132020208612,0.2334551227584418,0.08820503525398167,0.36394557823129253,1.3622448979591837,3.9712715375518566,47076306724.38598,11269336727.75238,0.6579687410205614,2.7485857432027583,1
0,16,3,9437420423.0,5999399665.0,218412.0,173782.0,289.0,285.0,295.0,291.0,6.0,6.0,2.0,3.4,6.0,10.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,1939526108.0,931267230.0,1678125751.0,735981823.0,311568190.0,361469192.0,87164152.0,135712017.0,412364005.0,450642431.0,3246638602.0,1219447581.0,3222087633.0,2270461159.0,951720811.0,1088655947.0,622351488.0,312461697.0,0.5730607976468157,0.25681453306710095,0.013986013986013986,-1.4,0,0.0,5999399665.0,1.5730607974801325,32542829.044827588,43209.06000558575,1.4608123174146724e-05,0.0015233855925855708,0.3440175870244774,0.38333058150085864,0.033014126318634804,0.020689655172413793,1.0172413793103448,1.9551916087776604,47076306724.38598,4464943517.471429,0.20047070553032265,2.113670729306537,1
0,17,3,6950080762.0,6296208164.0,81139.0,57441.0,208.0,209.0,208.0,209.0,0.0,0.0,1.0,2.4,2.0,5.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,1103896597.0,1080112170.0,621097782.0,929871026.0,203097718.0,119255720.0,68032882.0,60835137.0,1241315901.0,988597127.0,1235875469.0,1762952802.0,1035520792.0,714318110.0,1000815574.0,994777589.0,1997924198.0,1664503335.0,0.10385180744734795,0.4125552731450855,-0.004761904761904762,-1.4,0,0.0,6296208164.0,1.1038518072885222,33253974.937799044,85655.41979295046,1.98361723699584e-05,0.000565930368280134,0.28746776708499666,0.2481977458712878,0.02922235365684196,0.0,0.9952153110047847,1.407196728808835,47076306724.38598,1698506825.807143,0.14763436738022945,4.091876848717045,1
0,18,3,5320773303.0,3899272710.0,198289.0,156646.0,382.0,382.0,446.0,446.0,64.0,64.0,0.9,3.4,4.0,15.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,879769998.0,658124570.0,28585465.0,7821459.0,106479477.0,60397576.0,6762218.0,7156957.0,480241472.0,459920823.0,1302607759.0,1016591275.0,1379147559.0,931647677.0,958755277.0,642190130.0,534335279.0,340421058.0,0.36455531540276515,0.2658397543521421,0.0,-2.5,0,0.0,3899272710.0,1.364555315146307,13892358.493472585,26833.29115436986,2.5910331473126034e-05,0.0013830311785442203,0.25920058611841207,0.17071869277293306,0.02001203037910897,0.1671018276762402,1.164490861618799,2.5843709154085337,47076306724.38598,1392607626.4214287,0.11302444208374494,3.8207268136625223,1
0,19,3,892832022.0,1480163600.0,32409.0,31233.0,172.0,164.0,172.0,164.0,0.0,0.0,4.7,4.3,8.0,7.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,109317794.0,129330378.0,27031677.0,74007551.0,932932.0,4317002.0,0.0,17303.0,15287739.0,10134306.0,76903458.0,82593781.0,148171260.0,515674618.0,381729625.0,468621580.0,229724983.0,279039340.0,-0.3968017978574789,0.03765127745405648,0.048484848484848485,0.40000000000000036,1,0.0,1480163600.0,0.6031982014669202,5160878.739884393,27548.041406973156,0.00015441090423343832,0.00022604712044258448,0.4275492087720514,0.1527157040602698,0.0010449132378398125,0.0,0.9942196531791907,1.1636434488226906,47076306724.38598,42469788840.75,0.01896563439456347,0.021022756325133878,3
0,20,3,59705364685.0,57149905541.0,3928215.0,3485257.0,479.0,493.0,784.0,797.0,305.0,304.0,2.2,2.4,17.0,19.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,9277285104.0,8840022247.0,6903882794.0,6727749481.0,6841653862.0,6202565239.0,182167472.0,155351185.0,5835320534.0,5552035214.0,10888472106.0,10333859677.0,14323505977.0,13850769172.0,13033995813.0,12789126980.0,10306557255.0,9229094496.0,0.04471501955715341,0.12709475166544343,-0.02834008097165992,-0.19999999999999973,0,0.0,57149905541.0,1.0447150195396555,124386176.42708333,15199.104296963304,2.3090554881465582e-06,0.027398614250034467,0.23990316535757875,0.27101698453898293,0.11459027003655944,0.6354166666666666,1.6333333333333333,3.2406116975934225,47076306724.38598,43347156462.433334,1.2682678153425273,1.3773767313979655,0
0,21,3,13407929772.0,12703951790.0,44158.0,44404.0,633.0,608.0,659.0,629.0,26.0,21.0,7.6,7.3,50.0,46.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,1006949672.0,825039418.0,436480725.0,517210098.0,1744159019.0,1643154837.0,10967524.0,5995259.0,1353496289.0,1357874938.0,3186575598.0,2863640802.0,4444954618.0,4156095554.0,2750057664.0,2517676808.0,1322340445.0,1429312471.0,0.055414094258349346,-0.005539916676049994,0.041050903119868636,0.2999999999999998,0,0.0,12703951790.0,1.0554140941796337,21148154.21451104,303628.47374261194,1.028219884307713e-05,0.0003079943455368461,0.33151684810812143,0.10765497891454387,0.1300841403952064,0.04100946372239748,1.0394321766561514,4.2824785064230415,47076306724.38598,3622779693.297619,0.28481269463667913,3.7010061067485136,1
0,22,3,16616453920.0,17009646241.0,46189.0,45529.0,391.0,377.0,406.0,392.0,15.0,15.0,6.4,4.6,26.0,18.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,1567219040.0,1323857415.0,603326881.0,518582942.0,1941426620.0,2109134652.0,26711344.0,19879058.0,2509672722.0,2261823086.0,3542259003.0,4124584730.0,3714513692.0,3982201312.0,3488784111.0,3670054920.0,2049218770.0,1710408051.0,-0.0231158435281937,0.014495936745003294,0.037037037037037035,1.8000000000000007,1,0.0,17009646241.0,0.9768841564130162,42388913.06122449,359741.3708594934,8.296776234896166e-06,0.0003221602161783003,0.22354430792875546,0.13062630157550328,0.11683760140582164,0.03826530612244898,1.0357142857142858,2.64525923540507,47076306724.38598,4307756332.759523,0.35296851167467536,3.857333756270811,1
0,23,3,33086327231.0,24290645256.0,79360.0,77865.0,458.0,457.0,461.0,460.0,3.0,3.0,2.2,2.0,10.0,9.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,6435191191.0,6912724339.0,5208854356.0,3121544350.0,237098132.0,91525936.0,158198610.0,319063571.0,6321798779.0,5758143134.0,6411716013.0,7492564077.0,6240758865.0,3542295899.0,6186233132.0,3479861298.0,5164736898.0,2899029432.0,0.36210161903645965,0.01919965068194077,0.002183406113537118,0.20000000000000018,0,0.0,24290645256.0,1.3621016189952915,72083501.5925926,416909.1522410252,4.16676650246823e-06,0.000553522153671002,0.19378748109578028,0.3519292263947104,0.007166045670088354,0.006535947712418301,1.0043572984749456,3.098538950934839,47076306724.38598,10003639644.435715,0.702823342196429,3.3074289362368274,0
0,24,3,23365182402.0,18681121316.0,249624.0,178775.0,320.0,314.0,324.0,318.0,4.0,4.0,4.0,4.1,13.0,13.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,5002421041.0,4050066668.0,4143961819.0,3397470700.0,1011305836.0,742372714.0,197940189.0,205173636.0,5577133454.0,4563319291.0,6248166450.0,5365372178.0,4499609063.0,3371859317.0,4144982773.0,3471658117.0,2275548927.0,1527622250.0,0.2507376835959766,0.3963003982637491,0.01904761904761905,-0.09999999999999964,0,0.0,18681121316.0,1.2507376835424466,72788730.22429906,93601.13130495744,5.9003605288482114e-06,0.0017410838468746247,0.2674135533047565,0.391453518412321,0.04328259966291349,0.012461059190031152,1.0093457943925233,2.1649180443212845,47076306724.38598,5488119578.630953,0.49632573214160586,4.257411316021504,1
0,25,3,13564339089.0,12450442585.0,153383.0,142444.0,186.0,192.0,236.0,242.0,50.0,50.0,2.5,3.3,6.0,8.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,2327948954.0,2114239623.0,1529553602.0,1362850183.0,424420800.0,407765212.0,142954715.0,115776964.0,2914163716.0,2754511758.0,3023151572.0,2743354741.0,3416777731.0,2805802219.0,2305793523.0,2333007141.0,1572432049.0,1495717268.0,0.08946641826632973,0.07679455228333743,-0.031088082901554404,-0.7999999999999998,0,0.0,12450442585.0,1.0894664181860112,72536572.6684492,88433.85939211391,1.0163635624653203e-05,0.0010698196635146081,0.2518941548371451,0.2843855885941288,0.03128945665424234,0.26737967914438504,1.2620320855614973,1.2583586132617466,47076306724.38598,4715906717.154762,0.2881351582681699,2.8762950371307276,1
0,26,3,1506857924.0,1647753742.0,12293.0,19130.0,137.0,137.0,145.0,145.0,8.0,8.0,4.8,3.4,7.0,5.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,292768598.0,381792235.0,197169567.0,221145229.0,84200351.0,167930969.0,16078680.0,1836332.0,241303627.0,402830200.0,509286432.0,448388265.0,368762134.0,423865218.0,277103109.0,331991063.0,81651019.0,33142026.0,-0.08550781243772299,-0.35737807746589306,0.0,1.4,1,0.0,1647753742.0,0.9144921869553903,10919260.31884058,122568.56385228566,9.149037723646043e-05,8.574153017990962e-05,0.337979064615531,0.3251389244277957,0.055878095474727656,0.057971014492753624,1.0507246376811594,0.9268555377250499,47076306724.38598,638716762.352381,0.03200883902788033,2.35919582897915,1
0,27,3,56171439112.0,56118255975.0,1244546.0,1250528.0,1029.0,1006.0,1165.0,1144.0,136.0,138.0,5.8,4.7,68.0,54.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,9839254823.0,9988606044.0,6826933333.0,6965645898.0,12764485072.0,12671930877.0,329230299.0,373194588.0,11631560396.0,12556436826.0,13233022601.0,12850361227.0,8963974673.0,8881777963.0,5857369728.0,6069886083.0,3223087444.0,3122707945.0,0.0009476976088270587,-0.0047835755908099695,0.022840119165839126,1.0999999999999996,0,0.0,56118255975.0,1.0009476975910074,54535377.77864078,45134.044043334645,2.454325582128334e-06,0.008680491207946457,0.23558275896010333,0.2967021749696078,0.22724155324419773,0.13203883495145632,1.1310679611650485,6.96156458627063,47076306724.38598,11697341848.142857,1.193199786033968,4.802068695300725,0
0,28,3,6707414540.0,6904541892.0,109261.0,108006.0,168.0,167.0,169.0,168.0,1.0,1.0,2.4,3.0,4.0,5.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,1338795191.0,1381220804.0,995645409.0,1092856368.0,1270939408.0,1217850204.0,61707024.0,35303737.0,2218479181.0,2062011735.0,1852948142.0,1862184977.0,1093988777.0,1062880189.0,578681528.0,551316275.0,209905483.0,174055875.0,-0.028550388288591994,0.011619617247030286,0.005952380952380952,-0.6000000000000001,1,0.0,6904541892.0,0.9714496115665758,39688843.43195266,61388.35587853051,2.0553821320762765e-05,0.0007620764116966652,0.3307502715747236,0.34803881372329215,0.1894827582567332,0.005917159763313609,1.0,1.1365819732686744,47076306724.38598,2419183508.242857,0.14247962524177826,2.772594354406479,1
0,29,3,12108384058.0,12900415609.0,37519.0,35861.0,774.0,763.0,804.0,794.0,30.0,31.0,4.6,4.7,37.0,37.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,1942256691.0,2348530820.0,1121534432.0,1162655888.0,933153553.0,1028912604.0,203042577.0,212559640.0,1362906964.0,1272167798.0,1471986839.0,1579295421.0,5873514813.0,6099775617.0,2657826769.0,3073087516.0,434403501.0,477799244.0,-0.061395816611213815,0.04623278121688695,0.014397905759162303,-0.10000000000000053,1,0.0,12900415609.0,0.9386041833112693,15623721.36516129,322718.1252132196,1.1385747208565645e-05,0.00026168847887578537,0.4850783378178606,0.2530305537114777,0.07706672900802146,0.03870967741935484,1.0374193548387096,5.236395519702108,47076306724.38598,4368304532.654762,0.25720760399988074,2.771872694477522,1
0,30,3,637306383.0,699831144.0,6571.0,5437.0,81.0,78.0,81.0,78.0,0.0,0.0,4.9,2.6,4.0,2.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,93960223.0,113858918.0,86414770.0,57062616.0,644018.0,33342958.0,0.0,810865.0,137708151.0,149858993.0,197463760.0,139580239.0,199481453.0,294271491.0,84538811.0,85110277.0,10349770.0,10256447.0,-0.08934263850174888,0.20853254873115115,0.0379746835443038,2.3000000000000003,1,0.0,699831144.0,0.9106573600693351,7772029.060975609,96972.97367620208,0.0002163213855394237,4.583157852535477e-05,0.31300714696747806,0.28302712404650887,0.0010105312235503983,0.0,0.9878048780487805,0.5479948799688251,47076306724.38598,1183905553.443804,0.0135377311291145,0.5383084660831793,1
0,31,3,25751968613.0,25092933329.0,76374.0,80153.0,317.0,306.0,328.0,317.0,11.0,11.0,5.2,3.8,17.0,12.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,3338529835.0,3612245770.0,1859645045.0,2054528444.0,1383373822.0,1301525018.0,123500720.0,76508788.0,1075227725.0,1096775170.0,3308807990.0,2967338294.0,13948790136.0,13946049020.0,5793068655.0,5710366477.0,1185014369.0,997015626.0,0.02626378013813501,-0.04714674252064775,0.035830618892508145,1.4000000000000004,0,0.0,25092933329.0,1.0262637800982832,80981033.37421383,337177.9851129296,5.353493632523732e-06,0.0005326953246530886,0.541659177404277,0.20185543707031484,0.05371914833912666,0.03459119496855346,1.0314465408805031,2.1446219376557725,47076306724.38598,3145521280.416268,0.5470261030293018,8.186868346795988,1
0,32,3,46679911102.0,60233368277.0,194758.0,201679.0,406.0,404.0,406.0,404.0,0.0,0.0,3.9,2.2,16.0,9.0,137863.0,107966.0,143372761.0,147492570.0,541072.0,540006.0,937043.0,937043.0,6815130319.0,9711406845.0,4465697410.0,8852135665.0,727459788.0,2532737638.0,111833634.0,106817623.0,2875466853.0,5690759940.0,6853555503.0,14226372982.0,11319896795.0,17338449592.0,11380263097.0,9347265343.0,7555337613.0,7219383456.0,-0.22501576057386694,-0.034316739389131296,0.0049382716049382715,1.6999999999999997,1,0.0,60233368277.0,0.774984239409531,114692656.27027027,239680.37986434516,2.9533689491353786e-06,0.0013584030696151338,0.24379358974975895,0.24166343642147617,0.015584001143336539,0.0,0.9975429975429976,2.7467397687326303,47076306724.38598,9114408293.559525,0.9915797212874343,5.121551459337594,2
